ts_code,exchange,name,per_unit,opt_code,opt_type,call_put,exercise_type,exercise_price,s_month,maturity_date,list_price,list_date,delist_date,last_edate,last_ddate,quote_unit,min_price_chg
IO2502-P-4200.CFX,CFFEX,沪深300指数期权2502认沽4200,100.0,OP000300.SH,指数期权,P,欧式,4200.0,202502,20250221,304.0,20241118,20250221,20250221,,指数点,0.2
IO2502-C-4050.CFX,CFFEX,沪深300指数期权2502认购4050,100.0,OP000300.SH,指数期权,C,欧式,4050.0,202502,20250221,167.6,20241118,20250221,20250221,,指数点,0.2
MO2502-C-6400.CFX,CFFEX,中证1000指数期权2502认购6400,100.0,OP000852.SH,指数期权,C,欧式,6400.0,202502,20250221,220.0,20241118,20250221,20250221,,指数点,0.2
HO2502-C-2450.CFX,CFFEX,上证50指数期权2502认购2450,100.0,OP000016.SH,指数期权,C,欧式,2450.0,202502,20250221,281.4,20241118,20250221,20250221,,指数点,0.2
IO2502-P-4050.CFX,CFFEX,沪深300指数期权2502认沽4050,100.0,OP000300.SH,指数期权,P,欧式,4050.0,202502,20250221,211.6,20241118,20250221,20250221,,指数点,0.2
MO2502-P-6700.CFX,CFFEX,中证1000指数期权2502认沽6700,100.0,OP000852.SH,指数期权,P,欧式,6700.0,202502,20250221,762.0,20241118,20250221,20250221,,指数点,0.2
IO2502-C-4000.CFX,CFFEX,沪深300指数期权2502认购4000,100.0,OP000300.SH,指数期权,C,欧式,4000.0,202502,20250221,190.4,20241118,20250221,20250221,,指数点,0.2
HO2502-C-2375.CFX,CFFEX,上证50指数期权2502认购2375,100.0,OP000016.SH,指数期权,C,欧式,2375.0,202502,20250221,275.2,20241125,20250221,20250221,,指数点,0.2
IO2502-P-4300.CFX,CFFEX,沪深300指数期权2502认沽4300,100.0,OP000300.SH,指数期权,P,欧式,4300.0,202502,20250221,375.0,20241118,20250221,20250221,,指数点,0.2
HO2502-C-2500.CFX,CFFEX,上证50指数期权2502认购2500,100.0,OP000016.SH,指数期权,C,欧式,2500.0,202502,20250221,244.0,20241118,20250221,20250221,,指数点,0.2
IO2502-P-3600.CFX,CFFEX,沪深300指数期权2502认沽3600,100.0,OP000300.SH,指数期权,P,欧式,3600.0,202502,20250221,44.4,20241118,20250221,20250221,,指数点,0.2
HO2502-P-2400.CFX,CFFEX,上证50指数期权2502认沽2400,100.0,OP000016.SH,指数期权,P,欧式,2400.0,202502,20250221,24.6,20241118,20250221,20250221,,指数点,0.2
IO2502-C-3900.CFX,CFFEX,沪深300指数期权2502认购3900,100.0,OP000300.SH,指数期权,C,欧式,3900.0,202502,20250221,242.6,20241118,20250221,20250221,,指数点,0.2
IO2502-C-3950.CFX,CFFEX,沪深300指数期权2502认购3950,100.0,OP000300.SH,指数期权,C,欧式,3950.0,202502,20250221,215.4,20241118,20250221,20250221,,指数点,0.2
HO2502-C-3000.CFX,CFFEX,上证50指数期权2502认购3000,100.0,OP000016.SH,指数期权,C,欧式,3000.0,202502,20250221,43.0,20241211,20250221,20250221,,指数点,0.2
IO2502-P-4250.CFX,CFFEX,沪深300指数期权2502认沽4250,100.0,OP000300.SH,指数期权,P,欧式,4250.0,202502,20250221,338.6,20241118,20250221,20250221,,指数点,0.2
MO2502-C-5100.CFX,CFFEX,中证1000指数期权2502认购5100,100.0,OP000852.SH,指数期权,C,欧式,5100.0,202502,20250221,557.8,20250106,20250221,20250221,,指数点,0.2
MO2502-C-5300.CFX,CFFEX,中证1000指数期权2502认购5300,100.0,OP000852.SH,指数期权,C,欧式,5300.0,202502,20250221,690.8,20241119,20250221,20250221,,指数点,0.2
MO2502-P-5400.CFX,CFFEX,中证1000指数期权2502认沽5400,100.0,OP000852.SH,指数期权,P,欧式,5400.0,202502,20250221,153.4,20241119,20250221,20250221,,指数点,0.2
IO2502-P-4150.CFX,CFFEX,沪深300指数期权2502认沽4150,100.0,OP000300.SH,指数期权,P,欧式,4150.0,202502,20250221,271.4,20241118,20250221,20250221,,指数点,0.2
IO2502-P-4000.CFX,CFFEX,沪深300指数期权2502认沽4000,100.0,OP000300.SH,指数期权,P,欧式,4000.0,202502,20250221,184.6,20241118,20250221,20250221,,指数点,0.2
IO2502-P-3800.CFX,CFFEX,沪深300指数期权2502认沽3800,100.0,OP000300.SH,指数期权,P,欧式,3800.0,202502,20250221,98.4,20241118,20250221,20250221,,指数点,0.2
IO2502-C-3800.CFX,CFFEX,沪深300指数期权2502认购3800,100.0,OP000300.SH,指数期权,C,欧式,3800.0,202502,20250221,303.2,20241118,20250221,20250221,,指数点,0.2
HO2502-C-2275.CFX,CFFEX,上证50指数期权2502认购2275,100.0,OP000016.SH,指数期权,C,欧式,2275.0,202502,20250221,286.2,20250114,20250221,20250221,,指数点,0.2
MO2502-P-6800.CFX,CFFEX,中证1000指数期权2502认沽6800,100.0,OP000852.SH,指数期权,P,欧式,6800.0,202502,20250221,840.4,20241118,20250221,20250221,,指数点,0.2
HO2502-P-2800.CFX,CFFEX,上证50指数期权2502认沽2800,100.0,OP000016.SH,指数期权,P,欧式,2800.0,202502,20250221,184.6,20241118,20250221,20250221,,指数点,0.2
HO2502-P-2475.CFX,CFFEX,上证50指数期权2502认沽2475,100.0,OP000016.SH,指数期权,P,欧式,2475.0,202502,20250221,40.2,20241118,20250221,20250221,,指数点,0.2
IO2502-P-3850.CFX,CFFEX,沪深300指数期权2502认沽3850,100.0,OP000300.SH,指数期权,P,欧式,3850.0,202502,20250221,116.8,20241118,20250221,20250221,,指数点,0.2
MO2502-P-6900.CFX,CFFEX,中证1000指数期权2502认沽6900,100.0,OP000852.SH,指数期权,P,欧式,6900.0,202502,20250221,918.4,20241121,20250221,20250221,,指数点,0.2
IO2502-P-4450.CFX,CFFEX,沪深300指数期权2502认沽4450,100.0,OP000300.SH,指数期权,P,欧式,4450.0,202502,20250221,487.8,20241213,20250221,20250221,,指数点,0.2
MO2502-C-6500.CFX,CFFEX,中证1000指数期权2502认购6500,100.0,OP000852.SH,指数期权,C,欧式,6500.0,202502,20250221,188.8,20241118,20250221,20250221,,指数点,0.2
IO2502-P-3700.CFX,CFFEX,沪深300指数期权2502认沽3700,100.0,OP000300.SH,指数期权,P,欧式,3700.0,202502,20250221,67.6,20241118,20250221,20250221,,指数点,0.2
MO2502-C-5700.CFX,CFFEX,中证1000指数期权2502认购5700,100.0,OP000852.SH,指数期权,C,欧式,5700.0,202502,20250221,556.4,20241118,20250221,20250221,,指数点,0.2
MO2502-C-7000.CFX,CFFEX,中证1000指数期权2502认购7000,100.0,OP000852.SH,指数期权,C,欧式,7000.0,202502,20250221,115.6,20241203,20250221,20250221,,指数点,0.2
HO2502-P-2750.CFX,CFFEX,上证50指数期权2502认沽2750,100.0,OP000016.SH,指数期权,P,欧式,2750.0,202502,20250221,153.8,20241118,20250221,20250221,,指数点,0.2
HO2502-P-2900.CFX,CFFEX,上证50指数期权2502认沽2900,100.0,OP000016.SH,指数期权,P,欧式,2900.0,202502,20250221,254.2,20241118,20250221,20250221,,指数点,0.2
MO2502-P-5000.CFX,CFFEX,中证1000指数期权2502认沽5000,100.0,OP000852.SH,指数期权,P,欧式,5000.0,202502,20250221,37.2,20250106,20250221,20250221,,指数点,0.2
MO2502-C-5900.CFX,CFFEX,中证1000指数期权2502认购5900,100.0,OP000852.SH,指数期权,C,欧式,5900.0,202502,20250221,437.8,20241118,20250221,20250221,,指数点,0.2
HO2502-P-2950.CFX,CFFEX,上证50指数期权2502认沽2950,100.0,OP000016.SH,指数期权,P,欧式,2950.0,202502,20250221,292.6,20241118,20250221,20250221,,指数点,0.2
HO2502-C-2550.CFX,CFFEX,上证50指数期权2502认购2550,100.0,OP000016.SH,指数期权,C,欧式,2550.0,202502,20250221,209.4,20241118,20250221,20250221,,指数点,0.2
IO2502-C-3450.CFX,CFFEX,沪深300指数期权2502认购3450,100.0,OP000300.SH,指数期权,C,欧式,3450.0,202502,20250221,469.8,20241125,20250221,20250221,,指数点,0.2
HO2502-P-2325.CFX,CFFEX,上证50指数期权2502认沽2325,100.0,OP000016.SH,指数期权,P,欧式,2325.0,202502,20250221,21.6,20241125,20250221,20250221,,指数点,0.2
HO2502-P-3000.CFX,CFFEX,上证50指数期权2502认沽3000,100.0,OP000016.SH,指数期权,P,欧式,3000.0,202502,20250221,344.0,20241211,20250221,20250221,,指数点,0.2
MO2502-C-5800.CFX,CFFEX,中证1000指数期权2502认购5800,100.0,OP000852.SH,指数期权,C,欧式,5800.0,202502,20250221,494.8,20241118,20250221,20250221,,指数点,0.2
IO2502-P-3500.CFX,CFFEX,沪深300指数期权2502认沽3500,100.0,OP000300.SH,指数期权,P,欧式,3500.0,202502,20250221,45.4,20241125,20250221,20250221,,指数点,0.2
MO2502-P-6100.CFX,CFFEX,中证1000指数期权2502认沽6100,100.0,OP000852.SH,指数期权,P,欧式,6100.0,202502,20250221,365.4,20241118,20250221,20250221,,指数点,0.2
IO2502-C-3750.CFX,CFFEX,沪深300指数期权2502认购3750,100.0,OP000300.SH,指数期权,C,欧式,3750.0,202502,20250221,336.6,20241118,20250221,20250221,,指数点,0.2
HO2502-P-2425.CFX,CFFEX,上证50指数期权2502认沽2425,100.0,OP000016.SH,指数期权,P,欧式,2425.0,202502,20250221,29.2,20241118,20250221,20250221,,指数点,0.2
MO2502-P-4950.CFX,CFFEX,中证1000指数期权2502认沽4950,100.0,OP000852.SH,指数期权,P,欧式,4950.0,202502,20250221,46.8,20250113,20250221,20250221,,指数点,0.2
MO2502-P-6600.CFX,CFFEX,中证1000指数期权2502认沽6600,100.0,OP000852.SH,指数期权,P,欧式,6600.0,202502,20250221,686.6,20241118,20250221,20250221,,指数点,0.2
HO2502-C-2900.CFX,CFFEX,上证50指数期权2502认购2900,100.0,OP000016.SH,指数期权,C,欧式,2900.0,202502,20250221,53.4,20241118,20250221,20250221,,指数点,0.2
IO2502-P-4400.CFX,CFFEX,沪深300指数期权2502认沽4400,100.0,OP000300.SH,指数期权,P,欧式,4400.0,202502,20250221,452.0,20241118,20250221,20250221,,指数点,0.2
HO2502-P-2550.CFX,CFFEX,上证50指数期权2502认沽2550,100.0,OP000016.SH,指数期权,P,欧式,2550.0,202502,20250221,62.0,20241118,20250221,20250221,,指数点,0.2
MO2502-C-5200.CFX,CFFEX,中证1000指数期权2502认购5200,100.0,OP000852.SH,指数期权,C,欧式,5200.0,202502,20250221,588.8,20250103,20250221,20250221,,指数点,0.2
HO2502-P-2850.CFX,CFFEX,上证50指数期权2502认沽2850,100.0,OP000016.SH,指数期权,P,欧式,2850.0,202502,20250221,218.2,20241118,20250221,20250221,,指数点,0.2
IO2502-C-4300.CFX,CFFEX,沪深300指数期权2502认购4300,100.0,OP000300.SH,指数期权,C,欧式,4300.0,202502,20250221,82.2,20241118,20250221,20250221,,指数点,0.2
IO2502-P-3400.CFX,CFFEX,沪深300指数期权2502认沽3400,100.0,OP000300.SH,指数期权,P,欧式,3400.0,202502,20250221,6.0,20250103,20250221,20250221,,指数点,0.2
IO2502-P-4350.CFX,CFFEX,沪深300指数期权2502认沽4350,100.0,OP000300.SH,指数期权,P,欧式,4350.0,202502,20250221,412.8,20241118,20250221,20250221,,指数点,0.2
MO2502-P-7100.CFX,CFFEX,中证1000指数期权2502认沽7100,100.0,OP000852.SH,指数期权,P,欧式,7100.0,202502,20250221,850.6,20241212,20250221,20250221,,指数点,0.2
HO2502-C-2750.CFX,CFFEX,上证50指数期权2502认购2750,100.0,OP000016.SH,指数期权,C,欧式,2750.0,202502,20250221,102.4,20241118,20250221,20250221,,指数点,0.2
IO2502-P-4100.CFX,CFFEX,沪深300指数期权2502认沽4100,100.0,OP000300.SH,指数期权,P,欧式,4100.0,202502,20250221,240.4,20241118,20250221,20250221,,指数点,0.2
MO2502-C-5000.CFX,CFFEX,中证1000指数期权2502认购5000,100.0,OP000852.SH,指数期权,C,欧式,5000.0,202502,20250221,627.2,20250106,20250221,20250221,,指数点,0.2
HO2502-P-2500.CFX,CFFEX,上证50指数期权2502认沽2500,100.0,OP000016.SH,指数期权,P,欧式,2500.0,202502,20250221,46.8,20241118,20250221,20250221,,指数点,0.2
MO2502-P-5800.CFX,CFFEX,中证1000指数期权2502认沽5800,100.0,OP000852.SH,指数期权,P,欧式,5800.0,202502,20250221,224.0,20241118,20250221,20250221,,指数点,0.2
MO2502-C-6000.CFX,CFFEX,中证1000指数期权2502认购6000,100.0,OP000852.SH,指数期权,C,欧式,6000.0,202502,20250221,385.4,20241118,20250221,20250221,,指数点,0.2
IO2502-P-3550.CFX,CFFEX,沪深300指数期权2502认沽3550,100.0,OP000300.SH,指数期权,P,欧式,3550.0,202502,20250221,35.2,20241118,20250221,20250221,,指数点,0.2
HO2502-P-2300.CFX,CFFEX,上证50指数期权2502认沽2300,100.0,OP000016.SH,指数期权,P,欧式,2300.0,202502,20250221,11.8,20241126,20250221,20250221,,指数点,0.2
IO2502-C-4400.CFX,CFFEX,沪深300指数期权2502认购4400,100.0,OP000300.SH,指数期权,C,欧式,4400.0,202502,20250221,59.8,20241118,20250221,20250221,,指数点,0.2
MO2502-P-6500.CFX,CFFEX,中证1000指数期权2502认沽6500,100.0,OP000852.SH,指数期权,P,欧式,6500.0,202502,20250221,614.8,20241118,20250221,20250221,,指数点,0.2
HO2502-P-2375.CFX,CFFEX,上证50指数期权2502认沽2375,100.0,OP000016.SH,指数期权,P,欧式,2375.0,202502,20250221,29.6,20241125,20250221,20250221,,指数点,0.2
MO2502-C-5400.CFX,CFFEX,中证1000指数期权2502认购5400,100.0,OP000852.SH,指数期权,C,欧式,5400.0,202502,20250221,622.4,20241119,20250221,20250221,,指数点,0.2
MO2502-C-6100.CFX,CFFEX,中证1000指数期权2502认购6100,100.0,OP000852.SH,指数期权,C,欧式,6100.0,202502,20250221,337.4,20241118,20250221,20250221,,指数点,0.2
MO2502-P-6400.CFX,CFFEX,中证1000指数期权2502认沽6400,100.0,OP000852.SH,指数期权,P,欧式,6400.0,202502,20250221,546.4,20241118,20250221,20250221,,指数点,0.2
MO2502-C-7100.CFX,CFFEX,中证1000指数期权2502认购7100,100.0,OP000852.SH,指数期权,C,欧式,7100.0,202502,20250221,106.6,20241212,20250221,20250221,,指数点,0.2
MO2502-P-6300.CFX,CFFEX,中证1000指数期权2502认沽6300,100.0,OP000852.SH,指数期权,P,欧式,6300.0,202502,20250221,481.8,20241118,20250221,20250221,,指数点,0.2
MO2502-P-6000.CFX,CFFEX,中证1000指数期权2502认沽6000,100.0,OP000852.SH,指数期权,P,欧式,6000.0,202502,20250221,313.8,20241118,20250221,20250221,,指数点,0.2
MO2502-P-7200.CFX,CFFEX,中证1000指数期权2502认沽7200,100.0,OP000852.SH,指数期权,P,欧式,7200.0,202502,20250221,894.8,20241213,20250221,20250221,,指数点,0.2
IO2502-C-3500.CFX,CFFEX,沪深300指数期权2502认购3500,100.0,OP000300.SH,指数期权,C,欧式,3500.0,202502,20250221,427.6,20241125,20250221,20250221,,指数点,0.2
MO2502-P-5700.CFX,CFFEX,中证1000指数期权2502认沽5700,100.0,OP000852.SH,指数期权,P,欧式,5700.0,202502,20250221,186.2,20241118,20250221,20250221,,指数点,0.2
MO2501-C-7000.CFX,CFFEX,中证1000指数期权2501认购7000,100.0,OP000852.SH,指数期权,C,欧式,7000.0,202501,20250117,163.0,20241107,20250117,20250117,,指数点,0.2
MO2501-P-6400.CFX,CFFEX,中证1000指数期权2501认沽6400,100.0,OP000852.SH,指数期权,P,欧式,6400.0,202501,20250117,857.8,20241021,20250117,20250117,,指数点,0.2
MO2501-C-5300.CFX,CFFEX,中证1000指数期权2501认购5300,100.0,OP000852.SH,指数期权,C,欧式,5300.0,202501,20250117,757.4,20241021,20250117,20250117,,指数点,0.2
MO2501-C-5400.CFX,CFFEX,中证1000指数期权2501认购5400,100.0,OP000852.SH,指数期权,C,欧式,5400.0,202501,20250117,696.6,20241021,20250117,20250117,,指数点,0.2
MO2501-C-5500.CFX,CFFEX,中证1000指数期权2501认购5500,100.0,OP000852.SH,指数期权,C,欧式,5500.0,202501,20250117,639.0,20241021,20250117,20250117,,指数点,0.2
IO2501-P-4500.CFX,CFFEX,沪深300指数期权2501认沽4500,100.0,OP000300.SH,指数期权,P,欧式,4500.0,202501,20250117,489.2,20241108,20250117,20250117,,指数点,0.2
MO2501-C-6100.CFX,CFFEX,中证1000指数期权2501认购6100,100.0,OP000852.SH,指数期权,C,欧式,6100.0,202501,20250117,363.6,20241021,20250117,20250117,,指数点,0.2
HO2501-P-2650.CFX,CFFEX,上证50指数期权2501认沽2650,100.0,OP000016.SH,指数期权,P,欧式,2650.0,202501,20250117,120.8,20241021,20250117,20250117,,指数点,0.2
MO2501-P-7300.CFX,CFFEX,中证1000指数期权2501认沽7300,100.0,OP000852.SH,指数期权,P,欧式,7300.0,202501,20250117,959.6,20241112,20250117,20250117,,指数点,0.2
IO2501-C-4450.CFX,CFFEX,沪深300指数期权2501认购4450,100.0,OP000300.SH,指数期权,C,欧式,4450.0,202501,20250117,126.8,20241106,20250117,20250117,,指数点,0.2
MO2501-P-6200.CFX,CFFEX,中证1000指数期权2501认沽6200,100.0,OP000852.SH,指数期权,P,欧式,6200.0,202501,20250117,720.6,20241021,20250117,20250117,,指数点,0.2
IO2501-C-4550.CFX,CFFEX,沪深300指数期权2501认购4550,100.0,OP000300.SH,指数期权,C,欧式,4550.0,202501,20250117,107.0,20241108,20250117,20250117,,指数点,0.2
MO2501-P-7000.CFX,CFFEX,中证1000指数期权2501认沽7000,100.0,OP000852.SH,指数期权,P,欧式,7000.0,202501,20250117,920.6,20241107,20250117,20250117,,指数点,0.2
MO2501-P-7100.CFX,CFFEX,中证1000指数期权2501认沽7100,100.0,OP000852.SH,指数期权,P,欧式,7100.0,202501,20250117,943.0,20241108,20250117,20250117,,指数点,0.2
IO2501-P-4600.CFX,CFFEX,沪深300指数期权2501认沽4600,100.0,OP000300.SH,指数期权,P,欧式,4600.0,202501,20250117,583.4,20241108,20250117,20250117,,指数点,0.2
HO2501-P-3000.CFX,CFFEX,上证50指数期权2501认沽3000,100.0,OP000016.SH,指数期权,P,欧式,3000.0,202501,20250117,340.0,20241021,20250117,20250117,,指数点,0.2
MO2501-C-5700.CFX,CFFEX,中证1000指数期权2501认购5700,100.0,OP000852.SH,指数期权,C,欧式,5700.0,202501,20250117,534.2,20241021,20250117,20250117,,指数点,0.2
HO2501-P-2300.CFX,CFFEX,上证50指数期权2501认沽2300,100.0,OP000016.SH,指数期权,P,欧式,2300.0,202501,20250117,5.8,20241126,20250117,20250117,,指数点,0.2
MO2501-C-7200.CFX,CFFEX,中证1000指数期权2501认购7200,100.0,OP000852.SH,指数期权,C,欧式,7200.0,202501,20250117,133.0,20241112,20250117,20250117,,指数点,0.2
IO2501-P-3450.CFX,CFFEX,沪深300指数期权2501认沽3450,100.0,OP000300.SH,指数期权,P,欧式,3450.0,202501,20250117,20.4,20241125,20250117,20250117,,指数点,0.2
IO2501-C-3450.CFX,CFFEX,沪深300指数期权2501认购3450,100.0,OP000300.SH,指数期权,C,欧式,3450.0,202501,20250117,451.0,20241125,20250117,20250117,,指数点,0.2
HO2501-P-3050.CFX,CFFEX,上证50指数期权2501认沽3050,100.0,OP000016.SH,指数期权,P,欧式,3050.0,202501,20250117,378.8,20241106,20250117,20250117,,指数点,0.2
IO2501-C-4100.CFX,CFFEX,沪深300指数期权2501认购4100,100.0,OP000300.SH,指数期权,C,欧式,4100.0,202501,20250117,160.8,20241021,20250117,20250117,,指数点,0.2
MO2501-C-6500.CFX,CFFEX,中证1000指数期权2501认购6500,100.0,OP000852.SH,指数期权,C,欧式,6500.0,202501,20250117,203.8,20241022,20250117,20250117,,指数点,0.2
IO2501-P-4250.CFX,CFFEX,沪深300指数期权2501认沽4250,100.0,OP000300.SH,指数期权,P,欧式,4250.0,202501,20250117,379.6,20241021,20250117,20250117,,指数点,0.2
MO2501-C-5100.CFX,CFFEX,中证1000指数期权2501认购5100,100.0,OP000852.SH,指数期权,C,欧式,5100.0,202501,20250117,889.4,20241021,20250117,20250117,,指数点,0.2
MO2501-P-6000.CFX,CFFEX,中证1000指数期权2501认沽6000,100.0,OP000852.SH,指数期权,P,欧式,6000.0,202501,20250117,594.6,20241021,20250117,20250117,,指数点,0.2
HO2501-P-2400.CFX,CFFEX,上证50指数期权2501认沽2400,100.0,OP000016.SH,指数期权,P,欧式,2400.0,202501,20250117,38.4,20241021,20250117,20250117,,指数点,0.2
HO2501-P-3100.CFX,CFFEX,上证50指数期权2501认沽3100,100.0,OP000016.SH,指数期权,P,欧式,3100.0,202501,20250117,371.4,20241108,20250117,20250117,,指数点,0.2
HO2501-C-3000.CFX,CFFEX,上证50指数期权2501认购3000,100.0,OP000016.SH,指数期权,C,欧式,3000.0,202501,20250117,58.4,20241021,20250117,20250117,,指数点,0.2
IO2501-P-3650.CFX,CFFEX,沪深300指数期权2501认沽3650,100.0,OP000300.SH,指数期权,P,欧式,3650.0,202501,20250117,80.0,20241021,20250117,20250117,,指数点,0.2
HO2501-C-2425.CFX,CFFEX,上证50指数期权2501认购2425,100.0,OP000016.SH,指数期权,C,欧式,2425.0,202501,20250117,334.8,20241021,20250117,20250117,,指数点,0.2
IO2501-P-4350.CFX,CFFEX,沪深300指数期权2501认沽4350,100.0,OP000300.SH,指数期权,P,欧式,4350.0,202501,20250117,453.4,20241021,20250117,20250117,,指数点,0.2
IO2501-C-3400.CFX,CFFEX,沪深300指数期权2501认购3400,100.0,OP000300.SH,指数期权,C,欧式,3400.0,202501,20250117,418.8,20250103,20250117,20250117,,指数点,0.2
HO2501-P-2350.CFX,CFFEX,上证50指数期权2501认沽2350,100.0,OP000016.SH,指数期权,P,欧式,2350.0,202501,20250117,21.0,20241031,20250117,20250117,,指数点,0.2
MO2501-P-5600.CFX,CFFEX,中证1000指数期权2501认沽5600,100.0,OP000852.SH,指数期权,P,欧式,5600.0,202501,20250117,379.8,20241021,20250117,20250117,,指数点,0.2
HO2501-C-2350.CFX,CFFEX,上证50指数期权2501认购2350,100.0,OP000016.SH,指数期权,C,欧式,2350.0,202501,20250117,316.6,20241031,20250117,20250117,,指数点,0.2
HO2501-P-2325.CFX,CFFEX,上证50指数期权2501认沽2325,100.0,OP000016.SH,指数期权,P,欧式,2325.0,202501,20250117,7.4,20241125,20250117,20250117,,指数点,0.2
IO2501-C-3550.CFX,CFFEX,沪深300指数期权2501认购3550,100.0,OP000300.SH,指数期权,C,欧式,3550.0,202501,20250117,482.8,20241021,20250117,20250117,,指数点,0.2
